CustomerID,Recency,Frequency,Monetary,Tenure,AOV,Cluster
15935,239,1,108.03999999999999,1,108.03999999999999,1
15937,64,1,145.35,1,145.35,1
15938,112,5,404.58,212,80.916,2
15939,90,15,6115.01,242,407.6673333333334,3
15940,311,1,35.8,1,35.8,1
15942,134,1,337.44,1,337.44,0
15944,277,1,325.1,1,325.1,0
15945,365,1,181.0,1,181.0,1
15947,83,1,1708.24,1,1708.24,0
15948,8,2,955.24,36,477.62,2
15949,17,2,364.72,55,182.36,2
15950,32,4,1765.51,328,441.3775,2
15951,9,2,708.22,277,354.11,2
15952,34,4,806.57,192,201.6425,2
15953,15,8,1659.3799999999999,355,207.42249999999999,3
15955,24,14,4416.26,349,315.44714285714286,3
15957,32,1,428.89,1,428.89,0
15958,74,1,104.35,1,104.35,1
15963,20,2,470.76,26,235.38,2
15965,17,4,845.64,351,211.41,2
15967,23,2,418.83,296,209.415,2
15969,3,3,666.1,183,222.03333333333333,2
15970,304,1,314.1,1,314.1,0
15971,18,12,4194.9,294,349.575,3
15973,367,1,307.82000000000005,1,307.82000000000005,0
15974,39,7,3442.15,250,491.7357142857143,3
15975,84,1,371.01,1,371.01,0
15976,165,2,430.94,55,215.47,2
15977,17,2,1054.73,22,527.365,2
15978,77,1,1098.78,1,1098.78,0
15980,89,3,2398.86,166,799.62,2
15981,25,8,3408.48,287,426.06,3
15983,22,4,1475.02,352,368.755,2
15984,3,10,2837.67,366,283.767,3
15985,123,2,1142.42,114,571.21,2
15986,30,1,168.12,1,168.12,1
15987,12,7,1451.28,357,207.32571428571427,3
15988,19,1,158.03,1,158.03,1
15990,44,2,792.11,244,396.055,2
15992,4,1,41.989999999999995,1,41.989999999999995,1
15993,9,7,2788.87,36,398.40999999999997,3
15994,55,1,427.07,1,427.07,0
15996,88,6,1060.68,278,176.78,2
15998,37,5,3089.97,326,617.9939999999999,3
16000,3,3,12393.7,1,4131.233333333334,3
16003,30,5,2735.37,330,547.074,3
16005,12,4,615.39,259,153.8475,2
16006,211,1,101.4,1,101.4,1
16007,48,4,1701.94,168,425.485,2
16008,24,3,478.78,181,159.59333333333333,2
16009,22,4,992.71,138,248.1775,2
16010,246,3,407.5,117,135.83333333333334,2
16011,8,16,3362.71,358,210.169375,3
16012,35,3,1415.29,120,471.7633333333333,2
16013,4,47,37130.6,368,790.0127659574467,3
16014,38,3,662.38,254,220.79333333333332,2
16015,4,3,705.1,46,235.03333333333333,2
16016,3,8,1508.76,364,188.595,3
16017,47,1,211.88,1,211.88,1
16018,39,2,408.90000000000003,142,204.45000000000002,2
16019,47,9,3786.2400000000002,318,420.6933333333334,3
16020,17,3,851.01,49,283.67,2
16022,260,1,628.28,1,628.28,0
16023,46,3,719.81,221,239.93666666666664,2
16024,12,1,245.96,1,245.96,0
16025,30,1,439.65999999999997,1,439.65999999999997,0
16026,43,1,236.09,1,236.09,1
16027,92,6,934.62,211,155.77,2
16029,39,62,72882.09,336,1175.5175806451612,3
16030,310,1,331.24,1,331.24,0
16031,92,2,548.94,155,274.47,2
16033,6,20,8816.4,365,440.82,3
16034,196,3,437.7,137,145.9,2
16036,87,2,758.92,177,379.46,2
16037,270,3,855.02,89,285.00666666666666,2
16038,8,3,471.78000000000003,195,157.26000000000002,2
16040,65,3,1313.55,204,437.84999999999997,2
16041,31,3,3166.4,111,1055.4666666666667,3
16042,22,5,1197.27,311,239.454,2
16043,38,4,773.99,281,193.4975,2
16045,120,4,1340.7,171,335.175,2
16048,373,2,256.44,1,128.22,1
16049,40,3,1111.79,35,370.59666666666664,2
16050,174,1,137.9,1,137.9,1
16052,54,1,362.06,1,362.06,0
16053,33,2,1511.95,90,755.975,2
16054,145,1,783.9,1,783.9,0
16055,221,1,134.8,1,134.8,1
16056,45,1,664.85,1,664.85,0
16057,16,7,2263.12,269,323.30285714285714,3
16059,66,6,1459.8600000000001,302,243.31000000000003,2
16062,10,4,1153.62,356,288.405,2
16063,260,1,335.32,1,335.32,0
16065,365,1,372.09,1,372.09,0
16066,17,5,1521.87,108,304.37399999999997,2
16070,22,2,852.15,10,426.075,0
16071,45,1,326.24,1,326.24,0
16072,288,1,584.3199999999999,1,584.3199999999999,0
16073,297,1,122.39999999999999,1,122.39999999999999,1
16076,3,10,2234.73,206,223.473,3
16078,284,1,79.2,1,79.2,1
16079,17,3,1352.0,24,450.6666666666667,2
16080,82,2,217.16,193,108.58,2
16081,56,5,2806.9,311,561.38,3
16083,101,2,1317.62,260,658.81,2
16084,299,1,436.18,1,436.18,0
16085,23,5,981.51,298,196.302,2
16086,59,5,1121.39,308,224.27800000000002,2
16091,155,2,315.06,44,157.53,2
16092,115,3,817.86,140,272.62,2
16093,107,1,17.0,1,17.0,1
16094,12,4,1078.23,208,269.5575,2
16096,264,1,320.62,1,320.62,0
16097,240,1,185.04999999999998,1,185.04999999999998,1
16098,88,7,2005.63,287,286.5185714285714,2
16099,50,3,731.9,176,243.96666666666667,2
16101,71,1,1290.7,1,1290.7,0
16102,42,3,1842.14,87,614.0466666666667,2
16103,7,6,1429.64,227,238.27333333333334,3
16104,62,1,302.36,1,302.36,0
16105,249,1,336.96,1,336.96,0
16106,66,1,108.38,1,108.38,1
16107,18,7,3204.1600000000003,166,457.7371428571429,3
16108,85,1,842.5,1,842.5,0
16109,219,2,611.88,90,305.94,2
16110,45,3,1337.48,267,445.82666666666665,2
16112,143,4,195.73999999999998,196,48.934999999999995,1
16113,183,1,161.38,1,161.38,1
16114,171,1,135.75000000000003,1,135.75000000000003,1
16115,10,8,1667.97,283,208.49625,3
16116,212,1,612.78,1,612.78,0
16117,190,1,232.21,1,232.21,1
16119,8,2,423.36,65,211.68,2
16120,59,4,1309.14,1,327.285,0
16121,57,2,867.11,159,433.555,2
16122,73,4,684.4200000000001,294,171.10500000000002,2
16123,52,1,307.78,1,307.78,0
16124,317,1,249.0,1,249.0,1
16125,367,1,289.35,1,289.35,0
16126,29,4,6287.77,268,1571.9425,3
16127,39,1,656.25,1,656.25,0
16128,18,5,1880.22,265,376.044,3
16131,52,6,3506.54,189,584.4233333333333,3
16133,4,33,14589.04,315,442.09212121212124,3
16134,22,2,618.09,338,309.045,2
16135,263,1,517.55,1,517.55,0
16136,60,3,709.38,218,236.46,2
16139,19,3,635.41,188,211.8033333333333,2
16140,66,2,725.18,306,362.59,2
16141,88,1,620.4,1,620.4,0
16142,250,1,535.34,1,535.34,0
16143,3,6,2424.94,366,404.1566666666667,3
16144,247,1,175.2,1,175.2,1
16145,9,11,3799.4900000000002,352,345.40818181818184,3
16146,157,3,734.13,75,244.71,2
16147,134,1,375.0,1,375.0,0
16148,296,1,76.32000000000001,1,76.32000000000001,1
16149,5,2,280.52,138,140.26,2
16150,43,5,2053.02,330,410.604,2
16152,269,1,1829.04,1,1829.04,0
16153,50,5,1824.23,306,364.846,2
16156,9,9,3122.04,303,346.8933333333333,3
16157,16,3,656.69,57,218.89666666666668,2
16159,282,1,348.2,1,348.2,0
16160,65,2,1025.44,21,512.72,0
16161,2,19,5575.56,368,293.4505263157895,3
16162,252,1,37.4,1,37.4,1
16163,232,2,856.6,133,428.3,2
16164,17,3,822.48,26,274.16,2
16168,11,27,3787.6,360,140.28148148148148,3
16169,8,4,1822.97,68,455.7425,3
16170,51,6,1885.05,198,314.175,2
16171,59,1,73.2,1,73.2,1
16172,95,5,1140.21,147,228.042,2
16173,16,6,1418.32,83,236.38666666666666,2
16174,126,3,1009.5500000000001,26,336.5166666666667,2
16175,94,4,1037.59,146,259.3975,2
16177,50,1,331.95,1,331.95,0
16178,138,1,197.9,1,197.9,1
16179,61,1,215.83,1,215.83,1
16180,100,8,10254.18,153,1281.7725,3
16181,73,1,305.54,1,305.54,0
16182,72,4,6617.65,223,1654.4125,3
16183,67,1,338.71000000000004,1,338.71000000000004,0
16184,64,6,1158.79,148,193.13166666666666,2
16185,17,2,529.41,216,264.705,2
16186,23,12,4006.94,350,333.9116666666667,3
16187,32,15,6911.4400000000005,253,460.7626666666667,3
16188,45,4,981.86,199,245.465,2
16189,16,2,215.48,70,107.74,2
16190,40,1,215.08,1,215.08,1
16191,3,13,5180.52,358,398.5015384615385,3
16193,237,1,314.45,1,314.45,0
16198,75,1,400.68100000000004,1,400.68100000000004,0
16200,4,2,1080.6200000000001,160,540.3100000000001,2
16201,3,4,1863.47,107,465.8675,3
16202,361,1,365.27,1,365.27,0
16203,59,4,592.9,314,148.225,2
16204,23,1,405.71,1,405.71,0
16205,31,4,754.78,149,188.695,2
16206,55,4,537.0600000000001,273,134.26500000000001,2
16207,25,1,394.38,1,394.38,0
16208,45,2,664.26,245,332.13,2
16209,89,5,2262.62,158,452.524,2
16210,2,17,21076.3,373,1239.7823529411764,3
16211,89,1,547.02,1,547.02,0
16212,19,2,690.34,265,345.17,2
16213,79,1,159.0,1,159.0,1
16214,171,3,1062.75,99,354.25,2
16215,81,1,242.35,1,242.35,1
16216,267,1,914.9300000000001,1,914.9300000000001,0
16217,235,2,304.25,47,152.125,1
16218,30,7,3084.68,344,440.6685714285714,3
16221,37,3,864.86,331,288.2866666666667,2
16222,318,1,846.72,1,846.72,0
16224,57,4,1295.3,193,323.825,2
16225,45,5,1096.32,233,219.26399999999998,2
16226,203,3,255.12,33,85.04,1
16227,225,1,314.22,1,314.22,0
16229,87,2,1010.6,126,505.3,2
16230,190,2,542.03,31,271.015,2
16232,44,4,990.88,172,247.72,2
16233,71,3,536.6800000000001,296,178.89333333333335,2
16235,41,4,857.31,292,214.3275,2
16236,78,1,432.2,1,432.2,0
16239,57,2,414.2,133,207.1,2
16240,24,2,3718.8,54,1859.4,3
16241,10,13,2607.87,361,200.6053846153846,3
16242,8,7,3603.21,269,514.7442857142858,3
16243,34,2,409.1,22,204.55,2
16244,212,2,1522.75,161,761.375,2
16245,24,3,1413.66,234,471.22,2
16247,170,1,114.56,1,114.56,1
16248,62,1,152.94,1,152.94,1
16249,53,5,1800.07,187,360.014,2
16250,261,2,389.44,113,194.72,2
16253,67,2,3683.86,189,1841.93,3
16255,17,8,2619.91,349,327.48875,3
16256,267,1,752.4300000000001,1,752.4300000000001,0
16257,177,1,46.95,1,46.95,1
16258,45,5,5203.51,174,1040.702,3
16260,51,1,1035.45,1,1035.45,0
16261,17,4,746.83,229,186.7075,2
16265,9,9,5447.0,356,605.2222222222222,3
16266,74,7,861.89,133,123.12714285714286,2
16268,71,2,667.65,1,333.825,0
16270,353,1,1141.24,1,1141.24,0
16271,3,5,1429.24,356,285.848,3
16272,117,1,411.7,1,411.7,0
16274,373,1,337.75,1,337.75,0
16275,197,1,559.87,1,559.87,0
16276,177,1,810.6000000000001,1,810.6000000000001,0
16278,100,1,566.38,1,566.38,0
16279,21,3,1509.58,156,503.1933333333333,2
16281,72,1,2062.06,1,2062.06,0
16282,340,1,168.3,1,168.3,1
16283,6,5,1569.11,203,313.822,3
16284,31,2,823.97,20,411.985,2
16287,170,1,142.5,1,142.5,1
16292,122,1,302.25,1,302.25,0
16293,22,10,2248.9900000000002,346,224.89900000000003,3
16295,10,4,1328.55,55,332.1375,2
16297,269,1,301.9,1,301.9,0
16298,23,3,598.2,165,199.4,2
16302,127,1,233.22,1,233.22,1
16303,26,3,5360.63,308,1786.8766666666668,3
16305,139,1,361.21999999999997,1,361.21999999999997,0
16306,214,6,632.27,154,105.37833333333333,2
16308,38,4,2560.0,224,640.0,3
16309,106,2,706.57,135,353.285,2
16311,18,2,616.26,32,308.13,2
16313,3,2,274.15000000000003,47,137.07500000000002,2
16315,331,1,226.37,1,226.37,1
16316,64,8,2938.91,294,367.36375,3
16317,120,3,1341.65,178,447.2166666666667,2
16318,35,1,328.15,1,328.15,0
16319,218,1,404.40000000000003,1,404.40000000000003,0
16320,172,2,1038.46,41,519.23,2
16321,72,5,373.65000000000003,252,74.73,2
16322,1,2,326.75,36,163.375,2
16323,196,1,207.50000000000003,1,207.50000000000003,1
16324,128,3,428.68,49,142.89333333333335,2
16325,47,3,594.24,199,198.08,2
16326,6,14,3110.96,329,222.21142857142857,3
16327,14,6,3813.62,356,635.6033333333334,3
16330,18,3,251.91,95,83.97,2
16332,28,7,1593.2,278,227.6,2
16333,8,22,26626.8,303,1210.3090909090909,3
16337,37,1,151.05,1,151.05,1
16338,157,1,214.79999999999998,1,214.79999999999998,1
16339,284,1,109.95,1,109.95,1
16340,107,1,549.07,1,549.07,0
16341,25,4,1971.87,177,492.9675,2
16342,75,4,322.41,105,80.6025,2
16343,16,2,370.47999999999996,1,185.23999999999998,1
16344,158,1,101.10000000000001,1,101.10000000000001,1
16345,44,1,575.41,1,575.41,0
16347,11,2,887.65,26,443.825,2
16348,32,7,1467.11,208,209.58714285714285,2
16349,291,1,53.5,1,53.5,1
16350,21,4,1116.47,313,279.1175,2
16351,333,1,153.9,1,153.9,1
16352,18,2,494.44,21,247.22,2
16353,4,23,6675.71,367,290.24826086956523,3
16354,63,2,395.8,10,197.9,1
16356,198,3,211.77,80,70.59,1
16357,33,3,658.88,181,219.62666666666667,2
16358,1,4,2027.5,184,506.875,3
16359,7,9,1750.92,325,194.54666666666668,3
16360,5,6,3512.53,84,585.4216666666667,3
16361,10,4,896.66,62,224.165,2
16362,32,5,734.77,59,146.954,2
16363,53,1,109.36000000000001,1,109.36000000000001,1
16364,12,2,707.04,126,353.52,2
16365,18,9,1540.42,350,171.1577777777778,3
16366,19,1,327.3,1,327.3,0
16367,37,2,804.49,326,402.245,2
16368,2,2,497.43,26,248.715,2
16369,18,3,1551.58,179,517.1933333333333,2
16370,82,4,1320.56,143,330.14,2
16372,33,2,367.93,1,183.965,1
16374,66,2,465.08,197,232.54,2
16376,9,2,987.01,9,493.505,2
16377,267,1,676.2,1,676.2,0
16378,247,3,362.95,64,120.98333333333333,2
16379,4,4,2157.4,75,539.35,3
16380,61,1,1780.59,1,1780.59,0
16383,75,2,668.36,194,334.18,2
16384,90,2,584.5,175,292.25,2
16385,60,3,555.89,307,185.29666666666665,2
16386,29,2,317.2,226,158.6,2
16387,323,1,94.36,1,94.36,1
16389,53,4,1382.07,230,345.5175,2
16392,270,1,221.19,1,221.19,1
16393,2,13,3046.21,367,234.32384615384615,3
16394,57,5,1555.34,233,311.068,2
16395,61,5,1486.9,271,297.38,2
16398,154,2,1705.8,100,852.9,2
16399,19,2,406.77,217,203.385,2
16400,95,1,303.93,1,303.93,0
16401,1,12,4098.32,327,341.52666666666664,3
16402,265,2,299.6,105,149.8,2
16403,312,1,177.5,1,177.5,1
16404,70,1,443.05,1,443.05,0
16405,302,2,167.25,8,83.625,1
16406,19,1,163.07,1,163.07,1
16407,13,10,2126.93,300,212.69299999999998,3
16409,36,5,2028.88,282,405.776,2
16411,19,2,214.65,350,107.325,2
16412,54,1,151.83,1,151.83,1
16413,57,1,262.2,1,262.2,0
16414,22,2,126.25,259,63.125,2
16415,44,1,210.35,1,210.35,1
16416,27,3,1051.4,30,350.4666666666667,2
16418,45,3,675.27,182,225.09,2
16419,113,6,972.23,200,162.03833333333333,2
16422,17,51,34684.4,352,680.086274509804,3
16423,25,1,346.12,1,346.12,0
16424,191,1,133.56,1,133.56,1
16425,302,1,302.7,1,302.7,0
16426,2,10,1908.25,274,190.825,3
16427,263,2,241.06,22,120.53,1
16429,106,1,284.55,1,284.55,0
16430,57,1,300.85,1,300.85,0
16431,213,3,642.81,85,214.26999999999998,2
16432,64,1,287.4,1,287.4,0
16433,28,1,184.26,1,184.26,1
16434,29,7,1522.25,271,217.46428571428572,2
16438,6,5,798.35,77,159.67000000000002,2
16440,8,5,3640.67,207,728.134,3
16441,67,2,381.2,225,190.6,2
16442,2,3,616.79,360,205.59666666666666,2
16444,46,4,654.67,219,163.6675,2
16445,34,1,230.51,1,230.51,1
16446,206,1,2.9,1,2.9,1
16447,136,1,259.01,1,259.01,0
16448,198,1,188.89000000000001,1,188.89000000000001,1
16449,198,2,707.69,83,353.845,2
16450,150,1,311.92,1,311.92,0
16451,88,1,266.97,1,266.97,0
16454,64,1,5.9,1,5.9,1
16455,64,7,1841.18,308,263.0257142857143,2
16456,99,5,2158.37,274,431.674,2
16457,218,1,208.36,1,208.36,1
16458,3,18,3482.7400000000002,358,193.48555555555558,3
16460,28,3,814.72,54,271.5733333333333,2
16461,178,1,151.42,1,151.42,1
16462,74,3,136.0,211,45.333333333333336,1
16463,21,4,1422.4,183,355.6,2
16464,20,3,1314.68,123,438.2266666666667,2
16466,34,7,1603.46,259,229.06571428571428,2
16468,74,1,74.9,1,74.9,1
16469,24,4,650.43,223,162.6075,2
16470,52,4,762.39,308,190.5975,2
16471,275,1,223.95000000000002,1,223.95000000000002,1
16473,165,3,316.11,172,105.37,2
16474,7,7,1871.3400000000001,138,267.3342857142857,3
16475,88,4,544.3,186,136.075,2
16477,64,7,2494.46,308,356.3514285714286,3
16478,25,3,331.0,41,110.33333333333333,2
16479,10,2,300.83,1,150.415,1
16480,76,1,769.29,1,769.29,0
16482,16,1,220.62,1,220.62,1
16483,192,1,139.35,1,139.35,1
16484,174,2,404.3,18,202.15,1
16485,77,1,363.65,1,363.65,0
16488,33,3,498.8,116,166.26666666666668,2
16491,47,1,731.5,1,731.5,0
16493,80,4,1351.63,251,337.9075,2
16494,297,1,826.53,1,826.53,0
16495,3,3,684.41,273,228.13666666666666,2
16496,9,3,1599.52,309,533.1733333333333,3
16497,50,6,2965.69,284,494.2816666666667,3
16498,161,2,100.97,1,50.485,1
16499,360,2,365.45,5,182.725,1
16500,5,6,400.86,327,66.81,2
16503,107,4,1431.93,254,357.9825,2
16504,25,1,484.38,1,484.38,0
16505,32,1,777.6,1,777.6,0
16506,20,2,90.30000000000001,21,45.150000000000006,1
16509,297,1,363.7,1,363.7,0
16510,372,1,248.1,1,248.1,1
16511,22,3,948.26,245,316.08666666666664,2
16513,5,4,874.59,39,218.6475,2
16515,52,5,1627.13,260,325.42600000000004,2
16516,30,1,101.69999999999999,1,101.69999999999999,1
16517,277,1,162.7,1,162.7,1
16518,61,2,484.32,223,242.16,2
16519,25,2,212.98,341,106.49,2
16520,186,3,1046.57,180,348.8566666666666,2
16523,2,21,9418.470000000001,314,448.4985714285715,3
16525,2,26,13027.45,365,501.0557692307693,3
16526,172,1,290.36,1,290.36,0
16527,81,1,228.06,1,228.06,1
16528,4,1,244.41,1,244.41,0
16529,190,1,455.25,1,455.25,0
16531,22,7,1244.59,339,177.79857142857142,2
16532,18,3,6748.8,321,2249.6,3
16533,19,3,1095.56,49,365.18666666666667,2
16535,5,1,593.75,1,593.75,0
16536,110,1,548.97,1,548.97,0
16539,3,4,1388.81,371,347.2025,3
16542,54,1,119.62,1,119.62,1
16545,165,1,339.3,1,339.3,0
16546,291,2,787.15,82,393.575,2
16549,10,10,4154.64,325,415.46400000000006,3
16550,109,5,2298.97,260,459.794,2
16551,96,3,922.12,241,307.37333333333333,2
16552,243,2,379.73,131,189.865,2
16553,163,12,5719.82,198,476.65166666666664,3
16554,42,3,837.1,290,279.03333333333336,2
16555,35,2,285.89,75,142.945,2
16556,67,7,3313.79,294,473.3985714285714,3
16557,24,2,281.85,114,140.925,2
16558,1,20,8338.49,366,416.92449999999997,3
16560,27,2,841.41,332,420.705,2
16561,6,2,511.12,55,255.56,2
16563,54,1,1077.74,1,1077.74,0
16565,364,1,173.7,1,173.7,1
16566,15,5,614.66,278,122.93199999999999,2
16567,194,2,865.6,143,432.8,2
16569,3,1,124.2,1,124.2,1
16570,15,10,3738.4,297,373.84000000000003,3
16571,27,3,1421.69,256,473.8966666666667,2
16572,127,3,1009.6,149,336.53333333333336,2
16573,85,2,663.61,206,331.805,2
16574,71,1,451.44,1,451.44,0
16581,183,1,105.84,1,105.84,1
16582,113,1,313.62,1,313.62,0
16583,374,1,233.45,1,233.45,1
16584,80,2,936.08,175,468.04,2
16586,249,1,463.95,1,463.95,0
16587,232,1,225.15,1,225.15,1
16589,71,3,459.24,91,153.08,2
16591,69,1,213.5,1,213.5,1
16592,4,16,4113.68,284,257.105,3
16593,51,3,330.03,278,110.00999999999999,2
16594,75,1,181.09,1,181.09,1
16595,61,1,360.16,1,360.16,0
16596,16,2,250.15,351,125.075,2
16597,4,1,90.04,1,90.04,1
16598,286,1,145.04999999999998,1,145.04999999999998,1
16600,4,6,813.52,335,135.58666666666667,2
16601,41,1,243.63,1,243.63,1
16602,36,1,528.08,1,528.08,0
16603,75,2,482.47,17,241.235,2
16607,18,14,3347.71,342,239.12214285714285,3
16609,15,7,5493.46,238,784.78,3
16610,219,1,75.66,1,75.66,1
16611,186,1,129.49,1,129.49,1
16612,33,4,1187.66,279,296.915,2
16613,70,1,618.59,1,618.59,0
16614,183,1,506.19,1,506.19,0
16616,15,2,500.42,143,250.21,2
16617,236,1,151.85,1,151.85,1
16618,31,5,2647.59,292,529.518,3
16619,264,1,226.21,1,226.21,1
16620,4,2,178.96,258,89.48,2
16621,52,4,813.48,227,203.37,2
16623,246,1,129.45,1,129.45,1
16624,81,2,810.5699999999999,117,405.28499999999997,2
16625,275,1,333.08,1,333.08,0
16626,1,17,4413.1,266,259.59411764705885,3
16627,79,1,322.8,1,322.8,0
16628,30,5,2188.05,206,437.61,3
16629,74,2,417.73,23,208.865,2
16633,17,6,2883.1,217,480.51666666666665,3
16634,223,2,217.9,150,108.95,2
16637,32,4,1154.47,194,288.6175,2
16638,23,10,1680.72,347,168.072,3
16639,31,3,1257.51,205,419.17,2
16641,106,1,231.10000000000002,1,231.10000000000002,1
16642,5,2,688.33,203,344.165,2
16643,246,1,487.51,1,487.51,0
16644,178,2,833.78,35,416.89,2
16647,170,2,214.06,36,107.03,1
16648,43,1,290.65999999999997,1,290.65999999999997,0
16650,72,1,518.42,1,518.42,0
16652,59,7,6773.97,215,967.71,3
16653,16,2,1212.66,56,606.33,2
16654,141,4,601.27,228,150.3175,2
16655,18,6,3794.52,315,632.42,3
16656,22,15,8625.8,343,575.0533333333333,3
16657,10,4,933.62,245,233.405,2
16658,368,1,123.24,1,123.24,1
16659,189,1,39.12,1,39.12,1
16660,16,4,1267.6499999999999,304,316.91249999999997,2
16665,362,1,135.39999999999998,1,135.39999999999998,1
16666,19,1,118.98,1,118.98,1
16667,68,2,570.13,217,285.065,2
16668,15,6,306.71999999999997,270,51.12,2
16669,24,2,1370.47,55,685.235,2
16670,17,11,4095.9,342,372.3545454545455,3
16671,28,3,1692.27,137,564.09,2
16672,2,20,8134.9400000000005,265,406.747,3
16674,55,2,319.61,44,159.805,2
16676,34,4,1592.1200000000001,304,398.03000000000003,2
16678,3,12,3109.99,281,259.1658333333333,3
16679,366,1,129.75,1,129.75,1
16680,43,1,183.7,1,183.7,1
16681,73,6,1770.34,181,295.0566666666667,2
16682,5,5,1028.0,184,205.6,2
16684,4,28,66653.56,354,2380.4842857142858,3
16685,61,2,324.24,1,162.12,1
16686,47,7,3062.83,308,437.54714285714283,3
16688,1,4,1260.86,60,315.215,3
16689,76,2,422.59999999999997,7,211.29999999999998,1
16690,72,2,225.57999999999998,130,112.78999999999999,2
16692,256,2,1126.0,33,563.0,0
16693,69,2,482.01,204,241.005,2
16696,135,4,657.9000000000001,113,164.47500000000002,2
16697,241,1,112.75,1,112.75,1
16698,227,2,1998.0,27,999.0,0
16700,9,13,5076.55,358,390.50384615384615,3
16701,9,13,5398.3,353,415.25384615384615,3
16705,1,20,14034.99,359,701.7495,3
16706,37,3,531.35,77,177.11666666666667,2
16708,46,1,656.63,1,656.63,0
16709,85,5,3029.87,198,605.9739999999999,3
16710,19,10,2483.04,350,248.304,3
16711,3,5,1651.03,355,330.206,3
16712,9,11,3637.78,267,330.70727272727277,3
16713,19,15,6923.13,348,461.54200000000003,3
16714,219,3,1161.53,99,387.1766666666667,2
16715,78,1,301.71999999999997,1,301.71999999999997,0
16716,267,2,901.2,45,450.6,2
16717,24,6,3858.38,343,643.0633333333334,3
16718,369,1,623.75,1,623.75,0
16719,15,7,1790.42,354,255.77428571428572,3
16720,26,1,155.24,1,155.24,1
16721,262,1,292.47,1,292.47,0
16722,17,13,4730.81,352,363.90846153846155,3
16723,91,2,589.15,17,294.575,2
16725,302,6,779.57,70,129.92833333333334,2
16726,26,5,1382.02,336,276.404,2
16727,364,1,272.82,1,272.82,0
16728,46,4,1054.67,219,263.6675,2
16729,38,21,7236.6,204,344.6,3
16730,52,3,743.11,268,247.70333333333335,2
16732,32,1,603.75,1,603.75,0
16734,52,3,650.51,62,216.83666666666667,2
16735,79,5,2300.56,256,460.11199999999997,2
16737,53,1,417.59999999999997,1,417.59999999999997,0
16738,298,1,3.75,1,3.75,1
16739,177,1,323.0,1,323.0,0
16743,29,7,2238.09,330,319.7271428571429,3
16744,11,7,1304.76,162,186.3942857142857,3
16745,87,17,7194.3,226,423.1941176470588,3
16746,5,18,6697.66,355,372.09222222222223,3
16747,38,2,836.06,31,418.03,2
16748,18,5,1515.9,317,303.18,2
16750,45,5,623.93,188,124.78599999999999,2
16751,31,1,1764.72,1,1764.72,0
16752,373,1,207.5,1,207.5,1
16753,58,1,223.92000000000002,1,223.92000000000002,1
16754,372,1,2002.4,1,2002.4,0
16755,114,3,1496.83,202,498.9433333333333,2
16756,215,1,239.4,1,239.4,1
16757,319,1,106.83000000000001,1,106.83000000000001,1
16758,65,1,369.34000000000003,1,369.34000000000003,0
16759,8,3,789.79,24,263.2633333333333,2
16761,97,1,316.62,1,316.62,0
16762,20,3,1501.38,125,500.46000000000004,2
16763,199,1,611.85,1,611.85,0
16764,4,13,2799.25,140,215.32692307692307,3
16765,294,1,34.0,1,34.0,1
16766,273,2,1145.6,1,572.8,0
16767,31,11,5580.6,286,507.32727272727277,3
16768,48,3,478.09000000000003,225,159.36333333333334,2
16769,260,1,380.39,1,380.39,0
16770,58,5,770.1,315,154.02,2
16771,33,5,2234.81,305,446.962,3
16773,57,1,171.59,1,171.59,1
16774,68,4,661.52,111,165.38,2
16775,10,11,1695.66,358,154.1509090909091,3
16776,60,1,388.28,1,388.28,0
16777,80,2,226.35,177,113.175,2
16778,74,2,245.94,200,122.97,2
16779,2,22,10629.720000000001,365,483.169090909091,3
16780,100,2,425.19,159,212.595,2
16781,372,1,311.25,1,311.25,0
16782,10,13,2279.9,356,175.37692307692308,3
16784,20,1,107.6,1,107.6,1
16788,123,2,595.83,132,297.915,2
16789,8,1,80.8,1,80.8,1
16790,4,6,1545.6200000000001,35,257.60333333333335,3
16791,29,7,1709.03,304,244.14714285714285,3
16792,282,2,110.38000000000001,1,55.190000000000005,1
16793,57,1,243.84,1,243.84,1
16794,1,10,1220.69,180,122.069,3
16795,365,1,414.88,1,414.88,0
16796,89,1,305.62,1,305.62,0
16800,11,1,1201.49,1,1201.49,0
16801,163,4,1619.73,111,404.9325,2
16803,65,1,332.3,1,332.3,0
16804,23,3,536.99,248,178.99666666666667,2
16805,174,2,460.59,187,230.295,2
16806,103,4,775.54,136,193.885,2
16807,143,3,1121.59,129,373.8633333333333,2
16808,99,2,288.42,176,144.21,2
16809,23,5,914.69,240,182.93800000000002,2
16810,192,1,309.54,1,309.54,0
16811,5,2,547.07,13,273.535,2
16812,361,1,479.35,1,479.35,0
16813,8,10,1692.98,197,169.298,3
16814,14,21,6499.2,356,309.48571428571427,3
16816,103,4,417.06,255,104.265,2
16817,3,9,1604.75,366,178.30555555555554,3
16818,11,11,3349.57,195,304.50636363636363,3
16820,96,1,497.61,1,497.61,0
16823,227,1,358.38,1,358.38,0
16824,16,2,460.64,149,230.32,2
16825,39,2,775.1800000000001,148,387.59000000000003,2
16826,51,1,341.7,1,341.7,0
16828,112,1,113.5,1,113.5,1
16829,157,1,197.22,1,197.22,1
16830,39,1,325.91,1,325.91,0
16832,184,3,199.15,34,66.38333333333334,1
16833,1,4,1106.53,334,276.6325,3
16834,228,1,413.46,1,413.46,0
